pp,video,dial,t_begin_s,t_mid_s,t_end_s,duration_s,x_fix,y_fix
53,4,4,39.6995,39.84975,40.0,0.3005,359.85,772.6
53,4,4,40.0,40.26075,40.5215,0.5215,359.85,772.6
53,4,1,40.566,40.8955,41.225,0.659,302.8,310.3
53,4,4,41.2585,41.4435,41.6285,0.37,357.7,820.6
53,4,4,41.6425,41.7635,41.8845,0.242,369.5,755.2
53,4,2,41.94075,41.97038,42.0,0.05925,876.7,337.8
53,4,2,42.0,42.10012,42.20025,0.20025,876.7,337.8
53,4,2,42.218,42.3135,42.409,0.191,935.4,233.9
53,4,3,42.45225,42.6175,42.78275,0.3305,1624.05,283.4
53,4,4,42.845,42.9625,43.08,0.235,321.55,679.1
53,4,4,43.09525,43.1945,43.29375,0.1985,354.25,776.3
53,4,1,43.3455,43.5355,43.7255,0.38,317.3,334.6
53,4,2,43.76325,43.88162,44.0,0.23675,866.2,265.0
53,4,2,44.0,44.08487,44.16975,0.16975,866.2,265.0
53,4,6,44.216,44.311,44.406,0.19,1506.6,877.85
53,4,6,44.41925,44.5455,44.67175,0.2525,1574.5,872.2
53,4,6,44.687,44.7655,44.844,0.157,1667.3,871.3
53,4,5,44.88575,44.9865,45.08725,0.2015,998.8,852.75
53,4,4,45.1255,45.415,45.7045,0.579,360.7,821.8
53,4,2,45.7695,45.88475,46.0,0.2305,791.9,277.6
53,4,2,46.0,46.02625,46.0525,0.0525,791.9,277.6
53,4,4,46.09325,47.04662,48.0,1.90675,372.6,785.3
53,4,4,48.0,48.46037,48.92075,0.92075,372.6,785.3
53,4,4,48.93425,49.1935,49.45275,0.5185,331.5,840.1
53,4,1,49.49775,49.6765,49.85525,0.3575,342.3,373.65
53,4,1,49.867,49.9335,50.0,0.133,315.6,327.5
53,4,1,50.0,50.338,50.676,0.676,315.6,327.5
53,4,4,50.7095,51.35475,52.0,1.2905,344.9,809.85
53,4,4,52.0,52.03875,52.0775,0.0775,344.9,809.85
53,4,1,52.127,52.6445,53.162,1.035,300.3,355.7
53,4,2,53.19975,53.2755,53.35125,0.1515,835.0,288.45
53,4,4,53.387,53.6935,54.0,0.613,351.95,849.05
53,4,4,54.0,54.0995,54.199,0.199,351.95,849.05
53,4,2,54.26825,54.3615,54.45475,0.1865,784.5,244.85
53,4,2,54.47275,54.544,54.61525,0.1425,944.4,233.0
53,4,3,54.65575,54.821,54.98625,0.3305,1583.0,247.0
53,4,4,55.04875,55.167,55.28525,0.2365,362.4,964.05
53,4,5,55.323,55.621,55.919,0.596,1001.25,927.9
53,4,6,55.959,55.9795,56.0,0.041,1600.4,912.0
53,4,6,56.0,56.114,56.228,0.228,1600.4,912.0
53,4,6,56.2405,56.3275,56.4145,0.174,1553.5,880.5
53,4,5,56.45425,56.523,56.59175,0.1375,869.65,919.0
53,4,4,56.6295,56.7905,56.9515,0.322,329.65,885.85
53,4,4,56.96825,57.0395,57.11075,0.1425,353.4,778.55
53,4,1,57.15125,57.5455,57.93975,0.7885,359.3,329.7
53,4,1,58.13175,58.2455,58.35925,0.2275,350.2,314.0
53,4,2,58.396,58.5685,58.741,0.345,953.65,282.7
53,4,5,58.7785,59.0925,59.4065,0.628,930.4,892.55
53,4,5,59.43275,59.4925,59.55225,0.1195,1066.55,871.95
53,4,6,59.58775,59.79387,60.0,0.41225,1605.4,876.5
53,4,6,60.0,60.14963,60.29925,0.29925,1605.4,876.5
53,4,4,60.356,60.473,60.59,0.234,381.1,840.5
53,4,4,60.6025,60.9605,61.3185,0.716,354.5,776.6
53,4,5,61.362,61.446,61.53,0.168,1139.1,877.8
53,4,5,61.55025,61.66,61.76975,0.2195,957.2,876.2
53,4,6,61.80825,61.90413,62.0,0.19175,1587.2,865.1
53,4,6,62.0,62.07787,62.15575,0.15575,1587.2,865.1
53,4,6,62.17025,62.275,62.37975,0.2095,1675.1,852.65
53,4,4,62.43775,62.5775,62.71725,0.2795,455.5,883.3
53,4,6,62.77225,62.9575,63.14275,0.3705,1657.9,895.05
53,4,2,63.20825,63.4905,63.77275,0.5645,873.8,357.5
53,4,4,63.8085,63.90425,64.0,0.1915,387.4,789.65
53,4,4,64.0,64.05125,64.1025,0.1025,387.4,789.65
53,4,1,64.1485,64.7595,65.3705,1.222,339.9,317.9
53,4,2,65.41025,65.5035,65.59675,0.1865,1052.8,326.95
53,4,3,65.636,65.7655,65.895,0.259,1676.8,182.9
53,4,4,66.115,66.356,66.597,0.482,324.85,856.5
53,4,4,66.617,66.7215,66.826,0.209,349.1,724.3
53,4,4,66.838,67.168,67.498,0.66,385.9,765.4
53,4,6,67.5565,67.6295,67.7025,0.146,1534.3,937.45
53,4,6,67.715,67.806,67.897,0.182,1568.9,890.8
53,4,5,67.93425,67.96713,68.0,0.06575,1055.8,879.4
53,4,5,68.0,68.06887,68.13775,0.13775,1055.8,879.4
53,4,2,68.19275,68.3545,68.51625,0.3235,880.2,289.0
53,4,1,68.55725,68.731,68.90475,0.3475,321.7,332.0
53,4,6,68.974,69.0595,69.145,0.171,1492.5,919.75
53,4,6,69.16275,69.283,69.40325,0.2405,1597.45,866.8
53,4,1,69.93625,69.96813,70.0,0.06375,325.9,352.0
53,4,1,70.0,70.04888,70.09775,0.09775,325.9,352.0
53,4,4,70.55425,70.7045,70.85475,0.3005,396.2,809.5
53,4,4,70.86825,71.317,71.76575,0.8975,364.6,756.0
53,4,1,71.8175,71.90875,72.0,0.1825,319.0,276.3
53,4,1,72.0,72.08125,72.1625,0.1625,319.0,276.3
53,4,2,72.20075,72.311,72.42125,0.2205,928.05,403.9
53,4,6,72.46375,72.7715,73.07925,0.6155,1556.15,894.0
53,4,5,73.11575,73.2875,73.45925,0.3435,1040.6,931.1
53,4,5,73.47325,73.6735,73.87375,0.4005,947.2,918.85
53,4,6,73.91825,73.95913,74.0,0.08175,1648.3,881.7
53,4,6,74.0,74.09687,74.19375,0.19375,1648.3,881.7
53,4,2,74.255,74.437,74.619,0.364,1037.6,372.0
53,4,1,74.6675,74.9175,75.1675,0.5,271.9,340.1
53,4,4,75.2055,75.329,75.4525,0.247,344.95,907.0
53,4,4,75.46875,75.6735,75.87825,0.4095,364.65,817.2
53,4,5,75.91925,75.95963,76.0,0.08075,1006.6,844.8
53,4,5,76.0,76.65187,77.30375,1.30375,1006.6,844.8
53,4,4,77.34975,77.49,77.63025,0.2805,395.4,836.65
53,4,4,77.64275,77.82138,78.0,0.35725,375.55,767.5
53,4,4,78.0,78.11113,78.22225,0.22225,375.55,767.5
53,4,6,78.2815,78.734,79.1865,0.905,1546.4,900.7
53,4,4,81.79025,81.89513,82.0,0.20975,501.6,721.5
53,4,4,82.0,82.05437,82.10875,0.10875,501.6,721.5
53,4,1,84.986,85.069,85.152,0.166,393.05,385.65
53,4,1,85.16575,85.58288,86.0,0.83425,313.7,342.65
53,4,1,86.0,86.02013,86.04025,0.04025,313.7,342.65
53,4,4,86.6275,86.743,86.8585,0.231,343.8,823.45
53,4,1,86.9045,87.0075,87.1105,0.206,376.15,409.55
53,4,1,87.1265,87.176,87.2255,0.099,422.1,361.25
53,4,2,87.26075,87.4145,87.56825,0.3075,937.3,337.3
53,4,2,87.58175,87.7235,87.86525,0.2835,860.75,335.15
53,4,4,87.906,87.953,88.0,0.094,316.05,812.0
53,4,4,88.0,88.105,88.21,0.21,316.05,812.0
53,4,4,88.22625,88.434,88.64175,0.4155,343.45,740.3
53,4,4,88.653,89.0305,89.408,0.755,389.25,769.25
53,4,5,89.44625,89.61,89.77375,0.3275,959.55,960.2
53,5,2,0.266,0.334,0.402,0.136,907.85,209.0
53,5,1,0.44325,0.6235,0.80375,0.3605,338.2,192.95
53,5,4,0.99825,1.138,1.27775,0.2795,312.0,875.7
53,5,4,1.2925,1.3795,1.4665,0.174,259.55,957.0
53,5,5,1.50875,1.593,1.67725,0.1685,906.15,859.1
53,5,4,1.7165,1.85825,2.0,0.2835,281.2,983.3
53,5,4,2.0,2.35725,2.7145,0.7145,281.2,983.3
53,5,6,2.779,2.8625,2.946,0.167,1664.5,865.1
53,5,6,2.95875,3.205,3.45125,0.4925,1605.3,876.9
53,5,5,3.4945,3.6315,3.7685,0.274,973.8,799.15
53,5,2,3.82375,3.91188,4.0,0.17625,937.35,224.9
53,5,2,4.0,4.12113,4.24225,0.24225,937.35,224.9
53,5,2,4.25875,4.4585,4.65825,0.3995,839.1,166.7
53,5,5,4.7,4.875,5.05,0.35,990.7,854.45
53,5,2,5.1015,5.2125,5.3235,0.222,907.7,241.4
53,5,2,5.3395,5.398,5.4565,0.117,886.0,160.65
53,5,3,5.49875,5.649,5.79925,0.3005,1605.9,179.35
53,5,1,5.8565,5.92825,6.0,0.1435,386.1,216.1
53,5,1,6.0,6.14575,6.2915,0.2915,386.1,216.1
53,5,4,6.3345,6.613,6.8915,0.557,314.2,909.9
53,5,4,6.9075,7.2485,7.5895,0.682,272.2,989.0
53,5,6,7.65425,7.82713,8.0,0.34575,1564.7,835.25
53,5,6,8.0,8.00688,8.01375,0.01375,1564.7,835.25
53,5,2,8.07675,8.189,8.30125,0.2245,916.4,185.5
53,5,5,8.34075,9.17037,10.0,1.65925,958.5,872.8
53,5,5,10.0,10.04863,10.09725,0.09725,958.5,872.8
53,5,6,10.139,10.2465,10.354,0.215,1508.4,853.35
53,5,6,10.36775,10.542,10.71625,0.3485,1580.15,872.0
53,5,2,10.84625,11.008,11.16975,0.3235,951.95,270.05
53,5,4,11.22075,11.3245,11.42825,0.2075,264.1,936.5
53,5,4,11.44275,11.5125,11.58225,0.1395,308.55,858.8
53,5,1,11.634,11.817,12.0,0.366,365.05,238.1
53,5,1,12.0,12.019,12.038,0.038,365.05,238.1
53,5,2,12.0775,12.349,12.6205,0.543,972.8,204.0
53,5,6,12.66225,12.744,12.82575,0.1635,1405.1,909.9
53,5,6,12.84775,13.008,13.16825,0.3205,1602.1,870.9
53,5,6,13.1825,13.2465,13.3105,0.128,1681.2,859.8
53,5,3,13.36475,13.4755,13.58625,0.2215,1638.45,237.5
53,5,3,13.5965,13.79825,14.0,0.4035,1598.85,210.95
53,5,3,14.0,14.00375,14.0075,0.0075,1598.85,210.95
53,5,3,14.0245,14.1245,14.2245,0.2,1659.7,145.1
53,5,6,14.26175,14.5145,14.76725,0.5055,1567.55,790.8
53,5,5,14.80825,14.8925,14.97675,0.1685,875.9,846.85
53,5,4,15.01125,15.1755,15.33975,0.3285,424.9,887.0
53,5,5,15.3745,15.675,15.9755,0.601,995.7,865.1
53,5,5,15.98825,15.99413,16.0,0.01175,1068.77282,774.90153
53,5,5,16.0,16.11138,16.22275,0.22275,1068.77282,774.90153
53,5,5,16.23775,16.6905,17.14325,0.9055,1034.05,775.75
53,5,2,17.19575,17.59788,18.0,0.80425,983.75,225.5
53,5,2,18.0,18.08863,18.17725,0.17725,983.75,225.5
53,5,1,18.21975,18.4825,18.74525,0.5255,353.2,157.4
53,5,1,18.75825,18.951,19.14375,0.3855,409.6,146.4
53,5,2,19.1775,19.3835,19.5895,0.412,912.1,181.7
53,5,5,19.62975,19.6875,19.74525,0.1155,1138.0,802.6
53,5,4,19.79025,19.89513,20.0,0.20975,364.05,991.95
53,5,4,20.0,20.00137,20.00275,0.00275,364.05,991.95
53,5,4,20.021,20.093,20.165,0.144,305.8,927.8
53,5,6,20.2265,20.2855,20.3445,0.118,1528.4,845.6
53,5,1,20.417,20.532,20.647,0.23,394.5,224.1
53,5,1,20.6605,20.7455,20.8305,0.17,369.9,165.5
53,5,6,20.8895,20.9755,21.0615,0.172,1549.5,835.95
53,5,6,21.07425,21.343,21.61175,0.5375,1580.2,880.05
53,5,6,21.629,21.8145,22.0,0.371,1656.8,939.9
53,5,6,22.0,22.0305,22.061,0.061,1656.8,939.9
53,5,5,22.1045,22.6895,23.2745,1.17,994.5,822.0
53,5,2,23.332,23.464,23.596,0.264,919.7,195.15
53,5,1,23.6365,23.81825,24.0,0.3635,352.7,191.8
53,5,1,24.0,24.10625,24.2125,0.2125,352.7,191.8
53,5,4,24.2555,24.4705,24.6855,0.43,314.4,933.45
53,5,6,24.74875,24.825,24.90125,0.1525,1664.6,887.15
53,5,6,24.91375,24.994,25.07425,0.1605,1605.85,887.6
53,5,5,25.11175,25.2915,25.47125,0.3595,1020.55,858.1
53,5,1,25.53775,25.76888,26.0,0.46225,377.6,221.6
53,5,1,26.0,26.05763,26.11525,0.11525,377.6,221.6
53,5,4,26.4245,26.494,26.5635,0.139,313.3,946.4
53,5,5,26.60375,26.9225,27.24125,0.6375,987.9,826.8
53,5,6,27.282,27.478,27.674,0.392,1638.0,894.1
53,5,5,27.7155,27.85775,28.0,0.2845,975.2,818.85
53,5,5,28.0,28.10425,28.2085,0.2085,975.2,818.85
53,5,4,28.2495,28.4195,28.5895,0.34,336.25,922.95
53,5,4,28.6035,28.7245,28.8455,0.242,267.0,945.95
53,5,1,28.90225,29.096,29.28975,0.3875,315.6,181.95
53,5,1,29.30475,29.65237,30.0,0.69525,377.1,141.15
53,5,1,30.0,30.03462,30.06925,0.06925,377.1,141.15
53,5,1,30.08475,30.7055,31.32625,1.2415,325.2,197.8
53,5,5,31.38875,31.4585,31.52825,0.1395,798.7,966.2
53,5,5,31.5485,31.6095,31.6705,0.122,913.6,815.05
53,5,1,31.73575,31.86787,32.0,0.26425,411.8,192.8
53,5,1,32.0,32.44463,32.88925,0.88925,411.8,192.8
53,5,4,32.95075,33.123,33.29525,0.3445,322.15,901.95
53,5,5,33.33375,33.66688,34.0,0.66625,983.25,852.1
53,5,5,34.0,34.21013,34.42025,0.42025,983.25,852.1
53,5,6,34.461,35.088,35.715,1.254,1579.1,883.8
53,5,5,35.754,35.877,36.0,0.246,1007.9,916.55
53,5,5,36.0,36.213,36.426,0.426,1007.9,916.55
53,5,1,36.493,36.864,37.235,0.742,414.0,246.1
53,5,5,37.28125,37.55,37.81875,0.5375,929.4,917.15
53,5,6,37.86,37.93,38.0,0.14,1563.4,911.85
53,5,6,38.0,38.0885,38.177,0.177,1563.4,911.85
53,5,2,38.24425,38.368,38.49175,0.2475,1037.05,311.6
53,5,2,38.50975,38.584,38.65825,0.1485,914.05,227.2
53,5,3,38.699,38.8675,39.036,0.337,1593.0,246.95
53,5,4,39.0945,39.199,39.3035,0.209,386.4,876.6
53,5,4,39.3175,39.6285,39.9395,0.622,284.2,880.4
53,5,6,39.99575,39.99788,40.0,0.00425,1478.1,848.5
53,5,6,40.0,40.14012,40.28025,0.28025,1478.1,848.5
53,5,6,40.2955,40.573,40.8505,0.555,1584.6,898.0
53,5,5,40.88825,41.1175,41.34675,0.4585,971.12897,885.94721
53,5,1,41.40525,41.5655,41.72575,0.3205,361.6,251.0
53,5,1,41.7425,41.87125,42.0,0.2575,414.0,138.8
53,5,1,42.0,42.38175,42.7635,0.7635,414.0,138.8
53,5,2,42.79675,43.008,43.21925,0.4225,864.2,180.9
53,5,6,43.73175,43.86588,44.0,0.26825,1537.4,875.7
53,5,6,44.0,44.30463,44.60925,0.60925,1537.4,875.7
53,5,5,44.647,44.9155,45.184,0.537,1010.7,866.55
53,5,4,45.2275,45.344,45.4605,0.233,468.6,895.0
53,5,4,45.48,45.674,45.868,0.388,291.15,940.25
53,5,5,45.91025,45.95512,46.0,0.08975,983.9,808.7
53,5,5,46.0,46.13237,46.26475,0.26475,983.9,808.7
53,5,6,46.30475,46.429,46.55325,0.2485,1604.5,859.05
53,5,1,46.62925,46.8585,47.08775,0.4585,258.6,213.6
53,5,6,47.149,47.2295,47.31,0.161,1385.4,821.1
53,5,6,47.329,47.4785,47.628,0.299,1584.55,900.2
53,5,5,47.6675,47.83375,48.0,0.3325,1101.2,818.0
53,5,5,48.0,48.01275,48.0255,0.0255,1101.2,818.0
53,5,2,48.088,48.564,49.04,0.952,922.65,189.15
53,5,3,49.08475,49.3505,49.61625,0.5315,1625.9,248.55
53,5,2,49.6605,49.83025,50.0,0.3395,856.3,197.75
53,5,2,50.0,50.42825,50.8565,0.8565,856.3,197.75
53,5,6,50.903,50.986,51.069,0.166,1515.9,906.1
53,5,6,51.081,51.214,51.347,0.266,1561.6,887.3
53,5,5,51.3925,51.69625,52.0,0.6075,962.15,802.1
53,5,5,52.0,52.81175,53.6235,1.6235,962.15,802.1
53,5,4,53.668,53.782,53.896,0.228,357.6,892.1
53,5,1,53.94925,53.97463,54.0,0.05075,370.6,223.4
53,5,1,54.0,54.23538,54.47075,0.47075,370.6,223.4
53,5,1,54.48675,54.873,55.25925,0.7725,412.1,139.6
53,5,2,55.292,55.387,55.482,0.19,920.80681,227.6411
53,5,2,55.49425,55.5745,55.65475,0.1605,991.25,335.0
53,5,2,55.67025,55.788,55.90575,0.2355,918.4,268.6
53,5,6,55.9495,55.97475,56.0,0.0505,1612.4,869.3
53,5,6,56.0,56.15525,56.3105,0.3105,1612.4,869.3
53,5,5,56.35325,56.5735,56.79375,0.4405,921.3,848.6
53,5,4,56.8345,56.9525,57.0705,0.236,322.35,906.85
53,5,6,57.129,57.266,57.403,0.274,1567.8,928.3
53,5,6,57.4145,57.5155,57.6165,0.202,1571.95,873.5
53,5,5,57.65975,57.82988,58.0,0.34025,864.4,827.1
53,5,5,58.0,58.06113,58.12225,0.12225,864.4,827.1
53,5,4,58.15925,58.28,58.40075,0.2415,341.3,924.9
53,5,4,58.4135,58.527,58.6405,0.227,295.1,875.1
53,5,1,58.69275,58.8765,59.06025,0.3675,376.3,247.8
53,5,5,59.1035,59.2405,59.3775,0.274,949.4,825.45
53,5,6,59.41975,59.70987,60.0,0.58025,1628.1,895.1
53,5,6,60.0,60.19412,60.38825,0.38825,1628.1,895.1
53,5,2,60.4505,60.5395,60.6285,0.178,955.65,347.2
53,5,2,60.64775,60.7345,60.82125,0.1735,943.55,202.1
53,5,1,60.861,61.4305,62.0,1.139,393.7,184.9
53,5,1,62.0,62.169,62.338,0.338,393.7,184.9
53,5,5,62.3815,62.56,62.7385,0.357,920.4,802.7
53,5,5,62.75125,63.1325,63.51375,0.7625,985.45,802.6
53,5,5,63.52525,63.76262,64.0,0.47475,1014.5,785.0
53,5,5,64.0,64.01837,64.03675,0.03675,1014.5,785.0
53,5,6,64.21475,64.349,64.48325,0.2685,1591.0,915.35
53,5,6,64.49575,64.6505,64.80525,0.3095,1650.5,926.4
53,5,1,64.8805,64.9535,65.0265,0.146,453.75,334.2
53,5,1,65.04775,65.319,65.59025,0.5425,339.45,204.1
53,5,4,65.6345,65.801,65.9675,0.333,316.85,930.2
53,5,5,66.01025,66.326,66.64175,0.6315,1010.9,823.2
53,5,5,66.65375,66.899,67.14425,0.4905,961.3,792.6
53,5,6,67.185,67.5925,68.0,0.815,1548.7,914.1
53,5,6,68.0,68.0495,68.099,0.099,1548.7,914.1
53,5,6,68.11225,68.464,68.81575,0.7035,1595.95,906.1
53,5,6,68.8285,69.175,69.5215,0.693,1652.7,932.05
53,5,5,69.56575,69.78287,70.0,0.43425,963.6,778.15
53,5,5,70.0,70.51712,71.03425,1.03425,963.6,778.15
53,5,6,71.07575,71.487,71.89825,0.8225,1636.0,937.55
53,5,5,71.944,71.972,72.0,0.056,915.55,822.1
53,5,5,72.0,72.101,72.202,0.202,915.55,822.1
53,5,4,72.24375,72.429,72.61425,0.3705,299.7,868.7
53,5,1,72.66725,73.33362,74.0,1.33275,351.0,197.15
53,5,1,74.0,74.00387,74.00775,0.00775,351.0,197.15
53,5,6,74.429,74.472,74.515,0.086,1583.8,922.1
53,5,4,74.57425,74.8445,75.11475,0.5405,316.95,945.0
53,5,5,75.156,75.2625,75.369,0.213,952.0,832.5
53,5,1,75.43925,75.71963,76.0,0.56075,392.4,205.9
53,5,1,76.0,76.10587,76.21175,0.21175,392.4,205.9
53,5,5,76.5765,77.28825,78.0,1.4235,975.7,818.55
53,5,5,78.0,78.84375,79.6875,1.6875,975.7,818.55
53,5,1,79.753,79.8765,80.0,0.247,359.25,190.85
53,5,1,80.0,80.066,80.132,0.132,359.25,190.85
53,5,5,80.18125,80.3225,80.46375,0.2825,967.8,867.55
53,5,6,80.50525,80.8415,81.17775,0.6725,1625.2,922.4
53,5,4,81.49275,81.74638,82.0,0.50725,318.5,898.2
53,5,4,82.0,82.06562,82.13125,0.13125,318.5,898.2
53,5,5,82.17625,82.328,82.47975,0.3035,957.2,789.3
53,5,1,82.53825,82.904,83.26975,0.7315,368.1,252.1
53,5,5,83.433,83.584,83.735,0.302,985.2,800.9
53,5,1,83.79975,83.89988,84.0,0.20025,342.7,207.7
53,5,1,84.0,84.02062,84.04125,0.04125,342.7,207.7
53,5,5,84.0855,84.317,84.5485,0.463,968.6,850.35
53,5,6,84.59075,85.0715,85.55225,0.9615,1617.5,901.6
53,5,1,85.634,85.7915,85.949,0.315,350.2,256.8
53,5,6,86.016,86.098,86.18,0.164,1426.45,917.5
53,5,5,86.2155,86.375,86.5345,0.319,988.2,870.8
53,5,5,86.54825,86.866,87.18375,0.6355,1003.1,796.95
53,5,6,87.223,87.5345,87.846,0.623,1596.2,876.65
53,5,5,87.88875,87.94438,88.0,0.11125,999.1,773.1
53,5,5,88.0,88.06762,88.13525,0.13525,999.1,773.1
53,5,1,88.189,88.358,88.527,0.338,371.3,229.9
53,5,4,88.5605,88.6515,88.7425,0.182,253.15,772.55
53,5,1,88.79425,89.0,89.20575,0.4115,391.2,179.9
53,6,5,0.313,0.4345,0.556,0.243,961.9,766.25
53,6,4,0.597,0.698,0.799,0.202,366.55,785.3
53,6,5,0.84575,0.8965,0.94725,0.1015,1154.35,785.95
53,6,6,0.974,1.0635,1.153,0.179,1500.8,805.45
53,6,6,1.78875,1.89438,2.0,0.21125,1519.9,769.4
53,6,6,2.0,2.10862,2.21725,0.21725,1519.9,769.4
53,6,2,2.28,2.368,2.456,0.176,924.75,355.6
53,6,1,2.4975,2.627,2.7565,0.259,356.7,220.1
53,6,4,2.94125,3.182,3.42275,0.4815,406.8,821.15
53,6,5,3.46,3.73,4.0,0.54,947.9,772.05
53,6,5,4.0,4.0585,4.117,0.117,947.9,772.05
53,6,6,4.1535,4.2555,4.3575,0.204,1486.2,802.85
53,6,4,4.41075,4.639,4.86725,0.4565,446.25,847.7
53,6,2,4.9215,5.1115,5.3015,0.38,965.3,233.6
53,6,2,5.31975,5.4455,5.57125,0.2515,898.2,168.95
53,6,1,5.6135,5.80675,6.0,0.3865,333.9,137.4
53,6,1,6.0,6.02375,6.0475,0.0475,333.9,137.4
53,6,1,6.0615,6.1295,6.1975,0.136,404.75,174.6
53,6,2,6.23225,6.305,6.37775,0.1455,947.8,216.4
53,6,6,6.42525,6.6155,6.80575,0.3805,1544.65,830.35
53,6,6,6.821,7.091,7.361,0.54,1522.8,744.9
53,6,5,7.40225,7.6235,7.84475,0.4425,957.2,786.45
53,6,4,8.31925,8.4245,8.52975,0.2105,299.5,885.5
53,6,6,8.58975,8.8065,9.02325,0.4335,1538.3,788.8
53,6,6,9.03775,9.286,9.53425,0.4965,1518.8,714.0
53,6,3,9.584,9.717,9.85,0.266,1599.3,219.1
53,6,2,9.89375,9.94688,10.0,0.10625,879.7,201.4
53,6,2,10.0,10.06312,10.12625,0.12625,879.7,201.4
53,6,1,10.1715,10.2385,10.3055,0.134,400.8,120.8
53,6,2,10.33675,10.601,10.86525,0.5285,893.4,115.3
53,6,1,10.90425,11.133,11.36175,0.4575,387.65,164.0
53,6,2,11.39875,11.535,11.67125,0.2725,868.6,145.7
53,6,4,11.728,11.847,11.966,0.238,350.1,886.45
53,6,4,11.9805,11.99025,12.0,0.0195,413.3,827.5
53,6,4,12.0,12.04525,12.0905,0.0905,413.3,827.5
53,6,6,12.14475,12.3685,12.59225,0.4475,1475.5,785.8
53,6,4,12.648,12.755,12.862,0.214,404.85,873.4
53,6,4,12.8745,12.985,13.0955,0.221,437.1,828.8
53,6,1,13.14725,13.2365,13.32575,0.1785,420.9,160.1
53,6,2,13.36075,13.4795,13.59825,0.2375,932.7,150.6
53,6,6,13.643,13.815,13.987,0.344,1537.5,768.3
53,6,2,14.05725,14.2555,14.45375,0.3965,879.65,151.2
53,6,6,14.50125,14.5835,14.66575,0.1645,1618.3,852.7
53,6,6,14.6785,14.765,14.8515,0.173,1561.0,821.8
53,6,5,14.89875,15.0575,15.21625,0.3175,779.2,779.15
53,6,6,15.25825,15.4185,15.57875,0.3205,1548.1,746.25
53,6,3,15.62775,15.7215,15.81525,0.1875,1504.0,205.45
53,6,3,15.83075,15.882,15.93325,0.1025,1585.95,214.6
53,6,2,15.97725,15.98862,16.0,0.02275,823.25,169.05
53,6,2,16.0,16.09938,16.19875,0.19875,823.25,169.05
53,6,2,16.21275,16.495,16.77725,0.5645,873.5,132.3
53,6,1,16.81325,16.946,17.07875,0.2655,424.65,191.5
53,6,2,17.11425,17.197,17.27975,0.1655,935.4,99.9
53,6,2,17.29,17.4005,17.511,0.221,892.8,95.65
53,6,4,17.5565,17.67,17.7835,0.227,322.4,804.2
53,6,4,17.798,17.899,18.0,0.202,407.2,811.4
53,6,4,18.0,18.131,18.262,0.262,407.2,811.4
53,6,5,18.297,18.4315,18.566,0.269,912.8,791.25
53,6,6,18.60625,18.727,18.84775,0.2415,1535.2,773.8
53,6,2,18.9185,19.45925,20.0,1.0815,903.1,156.0
53,6,2,20.0,20.04975,20.0995,0.0995,903.1,156.0
53,6,2,20.36325,20.5115,20.65975,0.2965,887.3,164.1
53,6,4,20.9985,21.23,21.4615,0.463,407.55,775.35
53,6,1,21.5805,21.748,21.9155,0.335,465.2,173.2
53,6,1,21.9315,21.96575,22.0,0.0685,401.0,142.45
53,6,1,22.0,22.17225,22.3445,0.3445,401.0,142.45
53,6,5,22.396,22.494,22.592,0.196,963.6,864.1
53,6,6,22.63,22.837,23.044,0.414,1554.3,814.9
53,6,3,23.1025,23.543,23.9835,0.881,1592.6,238.3
53,6,6,24.02025,24.1445,24.26875,0.2485,1505.2,751.55
53,6,4,24.50775,24.9115,25.31525,0.8075,434.15,789.0
53,6,1,25.3675,25.538,25.7085,0.341,342.6,186.3
53,6,2,25.745,25.8725,26.0,0.255,915.8,164.4
53,6,2,26.0,26.184,26.368,0.368,915.8,164.4
53,6,6,26.41625,26.5185,26.62075,0.2045,1521.9,858.75
53,6,3,26.83275,26.9725,27.11225,0.2795,1534.4,186.4
53,6,2,27.154,27.577,28.0,0.846,912.7,335.6
53,6,2,28.0,28.348,28.696,0.696,912.7,335.6
53,6,6,28.74275,28.83,28.91725,0.1745,1517.3,874.8
53,6,5,28.92925,29.153,29.37675,0.4475,1127.805,793.28058
53,6,2,30.7915,31.129,31.4665,0.675,905.1,264.0
53,6,5,31.501,31.7505,32.0,0.499,951.8,753.4
53,6,5,32.0,32.262,32.524,0.524,951.8,753.4
53,6,4,32.56825,32.694,32.81975,0.2515,376.9,803.6
53,6,4,32.83925,32.9785,33.11775,0.2785,484.9,690.8
53,6,5,33.15275,33.47,33.78725,0.6345,928.0,739.1
53,6,2,34.155,34.3825,34.61,0.455,970.9,261.15
53,6,5,34.648,34.759,34.87,0.222,967.7,816.9
53,6,6,34.90925,35.0215,35.13375,0.2245,1517.85,757.85
53,6,3,35.18325,35.353,35.52275,0.3395,1516.3,265.7
53,6,2,35.56375,35.78187,36.0,0.43625,925.2,269.05
53,6,2,36.0,36.63962,37.27925,1.27925,925.2,269.05
53,6,5,37.32275,37.392,37.46125,0.1385,1096.9,894.15
53,6,6,37.5005,37.719,37.9375,0.437,1525.35,776.4
53,6,5,37.98225,37.99112,38.0,0.01775,824.9,828.4
53,6,5,38.0,38.09287,38.18575,0.18575,824.9,828.4
53,6,5,38.202,38.2865,38.371,0.169,891.9,768.75
53,6,4,38.41,38.532,38.654,0.244,396.9,827.9
53,6,1,38.70325,38.8115,38.91975,0.2165,405.0,275.1
